"id_artista","nome"
"14363","Projeto Norte"
"14364","Ane Alma"
"14365","Marine Friesen"
"14366","ELESDOIS"
"14367","Jay Santana"
"14368","Quatro por Um"
"14369","Alexandre Silva"
"14370","Lydia Moisés"
"14371","Toque no Altar"
"14372","Bruna Branco"
"14373","LE MUSIC"
"14374","Nathália Blanke"
"14375","Carol Avelar"
"14376","Thais Oliveira"
"14377","Marcos Brunet"
"14378","Ludmila Ferber"
"14379","Trio Alexandre"
"14380","Hillsong Em Português"
"14381","Vinicius Zulato"
"14382","Sidney Almeida"
"14383","Asaph Borba"
"14384","Igreja Mananciais"
"14385","Arthur Callazans"
"14386","DJ PV"
"14387","Nathália Braga"
"14388","Arianne"
"14389","Giselli Cristina"
"14390","Ricardinho"
"14391","O Muro de Pedra"
"14392","Preto no Branco"
"14393","Kennto"
"14394","Coral Vozes Guerreiras"
"14395","Clayton Queiroz"
"14396","Pevê Brito"
"14397","Alessandro Vilas Boas"
"14398","Hellen Miranda"
"14399","Alda Célia"
"14400","Vitória Souza"
"14401","Resgate"
"14402","Os Levitas"
"14403","Mara Lima"
"14404","Arthur Henrique"
"14405","Lex Skate Rock"
"14406","Sérgio Lopes"
"14407","AtituD"
"14408","Kemilly Santos"
"14409","Edson Junio"
"14410","Além do Véu"
"14411","Daniel e Samuel"
"14412","Elias Silva"
"14413","Arena Louvor"
"14414","Amanda Loyola"
"14415","Sandrinha"
"14416","Denise Cerqueira"
"14417","Andrea Fontes"
"14418","Salzband"
"14419","Sue Dodge"
"14420","Ben Speer"
"14421","Thiaguinho"
"14422","Fernanda Brum E Eyshila"
"14423","Henrique Cerqueira"
"14424","Amanda Wanessa"
"14425","Wilian Nascimento"
"14426","Eliane Silva"
"14427","Késia Soares"
"14428","Eliã Oliveira"
"14429","GV3"
"14430","Gui Brazil"
"14431","Paulo Nazareth"
"14432","Marcos Almeida"
"14433","Katsbarnea"
"14434","Michelle Nascimento"
"14435","Brunão Morada"
"14436","Trio Nascimento"
"14437","Bruna Olly"
"14438","Purples"
"14439","Daniel & Samuel"
"14440","Vanessa Bell Armstrong"
"14441","Alex e Alex"
"14442","DJ Roger Vale"
"14443","Zack Vox"
"14444","Gabriel Bulian"
"14445","Brunno Ramos"
"14446","Julia Vitória"
"14447","One Service Project"
"14448","Anderson Rangel"
"14449","Beatriz"
"14450","Brenda Danese"
"14451","Thays Calzavara"
"14452","Canções Para Curar"
"14453","Carlinhos Félix"
"14454","Filhos Do Homem"
"14455","André Freitas"
"14456","Crianças Diante do Trono"
"14457","Ton Carfi"
"14458","Ednaldo Mendes"
"14459","Pr. Júlio Ribeiro"
"14460","A Vida Music"
"14461","Victor Valente"
"14462","Suellen Lima"
"14463","Jairo Bonfim"
"14464","Bruna Paula"
"14465","Felipe Rodrigues"
"14466","João Alexandre"
"14467","Leandro Rodrigues"
"14468","Ozéias de Paula"
"14469","Liz Lanne"
"14470","Valdeci Aguiar"
"14471","Deive Leonardo"
"14472","Coral Palestrina"
"14473","Kierra Sheard"
"14474","Chrisette Michele"
"14475","Janaina Santana"
"14476","Lito Atalaia"
"14477","Pietri"
"14478","Jessica Augusto"
"14479","Suelen de Jesus"
"14480","Célia Sakamoto"
"14481","Guy Penrod"
"14482","Scatolove"
"14483","Crystal Aikin"
"14484","Thaiane Seghetto"
"14485","Fruto Sagrado"
"14486","Drops INA"
"14487","Pr. Rodrigo Soeiro"
"14488","Megafone"
"14489","Ministério Koinonya de Louvor"
"14490","Brenda"
"14491","Gerusa Barros"
"14492","Salomão"
"14493","Pedro Vuks"
"14494","Priscila Lopes"
"14495","Débora Passos"
"14496","Felipe Dutra"
"14497","Junior"
"14498","Within Temptation"
"14499","Håkan Hellström"
"14500","She Past Away"
"14501","Akin Jensen"
"14502","The Chameleons"
"14503","Amaranthe"
"14504","Nightwish"
"14505","Shamrain"
"14506","Aden x Asme"
"14507","Lani Mo"
"14508","Timo Räisänen"
"14509","Amanda Ginsburg"
"14510","Jonas Lundqvist"
"14511","Adoo"
"14512","NEZS Beats"
"14513","HIM"
"14514","buller"
"14515","LKN"
"14516","Grayuboi"
"14517","Skeletal Family"
"14518","New Model Army"
"14519","Marti West"
"14520","Arvid Lundquist"
"14521","Arvid Nero"
"14522","The Plan"
"14523","The Bolshoi"
"14524","Slowgold"
"14525","Hofmästarn"
"14526","Roffe Ruff"
"14527","Steget"
"14528","The Pine Box Boys"
"14529","Black Eyed Vermillion"
"14530","The Inheritance"
"14531","Broder Daniel"
"14532","Cyhra"
"14533","Parham"
"14534","Traitrs"
"14535","Petrus"
"14536","Vlad in Tears"
"14537","Hästpojken"
"14538","Ash Code"
"14539","Vision Video"
"14540","The Gathering"
"14541","Bad Cash Quartet"
"14542","HammerFall"
"14543","Veronica Maggio"
"14544","The .357 STring Band"
"14545","Anabantha"
"14546","The Ghastly Ones"
"14547","Honky Tonk Hustlas"
"14548","Little Dragon"
"14549","Huset"
"14550","Jacoby Shaddix"
"14551","Anathema"
"14552","Icon For Hire"
"14553","Alice B"
"14554","Ugly Valley Boys"
"14555","Cold Cave"
"14556","The Dirt Daubers"
"14557","J.D. Wilkes"
"14558","Cortex"
"14559","obnoXIuz"
"14560","Förstörda För Livet"
"14561","Motorama"
"14562","The Damned"
"14563","Nayomi"
"14564","Stress"
"14565","Josef Slunge"
"14566","Denz"
"14567","Annisokay"
"14568","KÅRP"
"14569","Young Earth Sauce"
"14570","GLOBBY"
"14571","Kladd"
"14572","Pst/Q"
"14573","The 69 Eyes"
"14574","We Are The Fallen"
"14575","El Chilli"
"14576","Semblant"
"14577","Epica"
"14578","Angry Johnny and the Killbillies"
"14579","Carrie Nation and the Speakeasy"
"14580","Woodbox Gang"
"14581","Unleash The Archers"
"14582","Orkan"
"14583","Katatonia"
"14584","Bauhaus"
"14585","Lacuna Coil"
"14586","ShitKid"
"14587","Vic Vem"
"14588","Näääk"
"14589","Nimo"
"14590","Zombina & The Skeletones"
"14591","Jayke Orvis"
"14592","The Knife"
"14593","Fields Of The Nephilim"
"14594","Pink Turns Blue"
"14595","Christian Death"
"14596","R.Williams"
"14597","Lake Of Tears"
"14598","Brother Dege"
"14599","Lacrimosa"
"14600","Aesma Daeva"
"14601","Strawberry Switchblade"
"14602","Keith Caputo"
"14603","Sirenia"
"14604","Jan Chris de Koeijer"
"14605","Lord Of The Lost"
"14606","Lilium"
"14607","Jim White"
"14608","Aimee Mann"
"14609","M. Ward"
"14610","Joe Henry"
"14611","Felicia Takman"
"14612","Killing Joke"
"14613","The Coffinshakers"
"14614","Poisonblack"
"14615","Two Year Vacation"
"14616","Reverend Glasseye"
"14617","The Mission"
"14618","Spear Of Destiny"
"14619","Stefan Missios"
"14620","Skarlett Riot"
"14621","Graveyard Train"
"14622","Noora Louhimo"
"14623","The Wake"
"14624","Peter Murphy"
"14625","Deadbolt"
"14626","Gene Loves Jezebel"
"14627","Tarja"
"14628","Ex-Voto"
"14629","Dommin"
"14630","Delain"
"14631","Blutengel"
"14632","Deathstars"
"14633","24SJU"
"14634","Chris Jones"
"14635","For My Pain..."
"14636","Kamelot"
"14637","Ghoultown"
"14638","Scary Bitches"
"14639","Lords Of The New Church"
"14640","Elysion"
"14641","Sunterra"
"14642","Uncle Sinner"
"14643","Ancient Bards"
"14644","Highlonesome"
"14645","The Naked And The Dead"
"14646","Angels of Liberty"
"14647","N/A"
"14648","Havet"
"14649","Xandria"
"14650","Ambeon"
"14651","Nina Persson"
"14652","Göteborg Wind Orchestra"
"14653","Clan of Xymox"
"14654","Stitched Up Heart"
"14655","Stream of Passion"
"14656","All About Eve"
"14657","Hapax"
"14658","BF/C"
"14659","Harsh Symmetry"
"14660","Specimen"
"14661","Alien Sex Fiend"
"14662","After Forever"
"14663","The Soundtrack Of Our Lives"
"14664","Inkubus Sukkubus"
"14665","Theatre Of Tragedy"
"14666","Love and Rockets"
"14667","Sons of Perdition"
"14668","Victor Furbacken"
"14669","Mortemia"
"14670","Maja Shining"
"14671","MIVAS"
"14672","Simon Superti"
"14673","The Sins Of Thy Beloved"
"14674","Visions of Atlantis"
"14675","De Brassers"
"14676","Me And That Man"
"14677","John Porter"
"14678","Bombus"
"14679","O'Death"
"14680","Penumbra"
"14681","Lonesome Wyatt and the Holy Spooks"
"14682","Hamodii"
"14683","Sam-E"
"14684","Atrocity"
"14685","Agnostic Mountain Gospel Choir"
"14686","Saturnus"
"14687","The Wolfgang Press"
"14688","Bori & Suan"
"14689","LöstFolk"
"14690","Merciful Nuns"
"14691","Charon"
"14692","ReVamp"
"14693","The Leather Nun"
"14694","The Dead Brothers"
"14695","Heidi Parviainen"
"14696","Cosmo Swain"
"14697","Willegus"
"14698","Glass Spells"
"14699","End of the Dream"
"14700","Slim Cessna's Auto Club"
"14701","The Cemetary Girlz"
"14702","Dark Sarah"
"14703","The Tough Alliance"
"14704","Paralisis Permanente"
"14705","Engel"
"14706","Canto"
"14707","Flowing Tears"
"14708","The Crüxshadows"
"14709","Lacrimas Profundere"
"14710","Flesh For Lulu"
"14711","Demented Scumcats"
"14712","Jyrki 69"
"14713","Faith And The Muse"
"14714","Gothminister"
"14715","Martin från LOK"
"14716","El Perro del Mar"
"14717","Draconian"
"14718","Nox Novacula"
"14719","XM"
"14720","This Mortal Coil"
"14721","London After Midnight"
"14722","Sean Brennan"
"14723","First Aid Kit"
"14724","Silvana Imam"
"14725","Despise You"
"14726","Antigama"
"14727","Vermin Womb"
"14728","Hatred Surge"
"14729","Impetigo"
"14730","His Hero Is Gone"
"14731","Man Is The Bastard"
"14732","Sex Prisoner"
"14733","Fluoride"
"14734","Cripple Bastards"
"14735","Disfear"
"14736","Deterioration"
"14737","Manger Cadavre?"
"14738","Weekend Nachos"
"14739","Dropdead"
"14740","disrupt"
"14741","Haggus"
"14742","Insult"
"14743","Internal Rot"
"14744","Soilent Green"
"14745","Cloud Rat"
"14746","Couple Skate"
"14747","Terrorizer"
"14748","Magrudergrind"
"14749","Cattle Decapitation"
"14750","Archagathus"
"14751","Miasmatic Necrosis"
"14752","Agathocles"
"14753","No/Más"
"14754","P.L.F."
"14755","Discordance Axis"
"14756","Capitalist Casualties"
"14757","Milking the Goatmachine"
"14758","Trap Them"
"14759","Full Of Hell"
"14760","Narcosis"
"14761","Pig Destroyer"
"14762","Sore Throat"
"14763","Autopsy"
"14764","Agoraphobic Nosebleed"
"14765","Anal Cunt"
"14766","Jarhead Fertilizer"
"14767","Purge"
"14768","Repulsion"
"14769","Enemy Soil"
"14770","Iron Lung"
"14771","Flesh Parade"
"14772","Facada"
"14773","The Tony Danza Tapdance Extravaganza"
"14774","Exhumed"
"14775","Gorerotted"
"14776","Extreme Noise Terror"
"14777","Mortician"
"14778","Burnt By The Sun"
"14779","Implore"
"14780","Apartment 213"
"14781","Cäbränegrä"
"14782","Sébastien Dionne"
"14783","Last Days Of Humanity"
"14784","Graf Orlock"
"14785","Sublime Cadaveric Decomposition"
"14786","Nasum"
"14787","Phobia"
"14788","Make Them Die Slowly"
"14789","Dead Infection"
"14790","Squash Bowels"
"14791","Fuck On the Beach"
"14792","General Surgery"
"14793","Regurgitate"
"14794","Bandit"
"14795","The Kill"
"14796","Human Remains"
"14797","Aborted"
"14798","Caninus"
"14799","Genghis Tron"
"14800","Cephalic Carnage"
"14801","Impaled"
"14802","Gadget"
"14803","Kill The Client"
"14804","Total Fucking Destruction"
"14805","Coldworker"
"14806","Feastem"
"14807","Machetazo"
"14808","Nata de Lima"
"14809","Lack Of Interest"
"14810","Ground"
"14811","Triac"
"14812","Fukpig"
"14813","Presto?"
"14814","Birdflesh"
"14815","Burning Skies"
"14816","Rotten Sound"
"14817","Fuck The Facts"
"14818","Leng Tch'e"
"14819","The Day Everything Became Nothing"
"14820","Misery Index"
"14821","Blood Duster"
"14822","The Arson Project"
"14823","Haemorrhage"
"14824","Japanische Kampfhörspiele"
"14825","João Gordo"
"14826","Hummingbird of Death"
"14827","Ed Gein"
"14828","Wormrot"
"14829","The Berzerker"
"14830","ACxDC"
"14831","Venomous Concept"
"14832","Disgorge"
"14833","Death Toll 80K"
"14834","Gorgasm"
"14835","ROT"
"14836","Life is a Lie"
"14837","Mumakil"
"14838","Kadaverficker"
"14839","The County Medical Examiners"
"14840","Axis Of Despair"
"14841","Vomitory"
"14842","Lock Up"
"14843","Lividity"
"14844","Expurgo"
"14845","Tower of Rome"
"14846","Brutal Truth"
"14847","Painkiller"
"14848","Unholy Grave"
"14849","Afgrund"
"14850","Sportlov"
"14851","Circle Of Dead Children"
"14852","Five Finger Death Punch"
"14853","Fear Factory"
"14854","Pascal Junior"
"14855","Dj Vianu"
"14856","Max Fane"
"14857","Pete Bellis & Tommy"
"14858","Marc Philippe"
"14859","Sync 3"
"14860","Ericka Nascimento"
"14861","Jefte Santos"
"14862","Luciano Claw"
"14863","Sarah Oliveira"
"14864","BRAVE"
"14865","Costa Mee"
"14866","Soulfly"
"14867","Talita Barreto"
"14868","Leidy Murilho"
"14869","Coral Voice Soul"
"14870","Samuel Mizrahy"
"14871","Felipe Vilela"
"14872","Nic Medeiros"
"14873","Coral Unidade em Cristo"
"14874","NEVRMIND"
"14875","Serge Legran"
"14876","GeoM"
"14877","Mudvayne"
"14878","Black Label Society"
"14879","RoelBeat"
"14880","Goodiny"
"14881","Burn The Priest"
"14882","Nikko Culture"
"14883","Suprafive"
"14884","FLG"
"14885","Binhu"
"14886","Zeni N"
"14887","Rodrigo Mozart"
"14888","Juninho Black"
"14889","YOTO"
"14890","Anton Ishutin"
"14891","Daniel Araujo"
"14892","Note U"
"14893","César Menotti & Fabiano"
"14894","Paulo Rogerio"
"14895","DOWN"
"14896","Stavros Sounds"
"14897","Stoto"
"14898","Rogér Fakhr"
"14899","Toly Braun"
"14900","36 Crazyfists"
"14901","Spineshank"
"14902","Lívia Gavazzi"
"14903","Dimitris Athanasiou"
"14904","Bira Santos"
"14905","Música Legionária"
"14906","Carlos Eduardo"
"14907","Aléxia França"
"14908","Matheus Bird"
"14909","Melk Villar"
"14910","Nando Fortunato"
"14911","Sephora"
"14912","ALEXANDRE APOSAN"
"14913","Paloma Possi"
"14914","Samir"
"14915","Xandl"
"14916","Ivan Summer"
"14917","The Cactus Channel"
"14918","Kivitz"
"14919","Chimaira"
"14920","Asaph"
"14921","Wandra Scott"
"14922","Robson Nascimento"
"14923","Fernandinho Beat Box"
"14924","Damageplan"
"14925","Sako Isoyan"
"14926","Irina Makosh"
"14927","DJ Tarkan"
"14928","Yalena"
"14929","Erdit Mertiri"
"14930","Housenick"
"14931","Coral Kadmiel"
"14932","Cold Blood"
"14933","Biohazard"
"14934","VetLove"
"14935","Mpirgkel"
"14936","Maxé"
"14937","QUIZZO"
"14938","Dave Mustaine"
"14939","Kenny Wayne Shepherd"
"14940","Brantley Gilbert"
"14941","Brian May"
"14942","Raphael Dias"
"14943","bloodsimple"
"14944","Ahmet Kilic"
"14945","Adeba"
"14946","Akora"
"14947","Mike Stil"
"14948","Yam Nor"
"14949","Alexander Hristov"
"14950","Julio Cesar"
"14951","Sarah Fernandes"
"14952","Riverson Vianna"
"14953","Yuri Costa"
"14954","Entretons"
"14955","Ageu Soares"
"14956","Anagramma"
"14957","Kenno"
"14958","Nesco"
"14959","Mushroomhead"
"14960","HELLYEAH"
"14961","Frey"
"14962","Maria Brink"
"14963","HØNEST"
"14964","Alex Spite"
"14965","Misha Miller"
"14966","Helen Engels"
"14967","Kiismin"
"14968","CASSIMM"
"14969","Cleverson Silva"
"14970","Marsena"
"14971","Sistek"
"14972","Mathew V"
"14973","DJ Frog"
"14974","Mastik Lickers"
"14975","ZAPOLYA"
"14976","Acid Arab"
"14977","Hasan Minawi"
"14978","Osaka"
"14979","BRIANNA"
"14980","Nezhdan"
"14981","FABER"
"14982","Niko The Kid"
"14983","Ssol"
"14984","Zen World"
"14985","Ferjo De Gery"
"14986","George Mensah"
"14987","Toyboy & Robin"
"14988","Jamba"
"14989","Prong"
"14990","Killer Be Killed"
"14991","Coral Resgate"
"14992","A-WA"
"14993","Maxi Rozh"
"14994","DJ S.K.T"
"14995","Topsy Crettz"
"14996","Svet"
"14997","Everyone You Know"
"14998","LUCATI"
"14999","Pete Bellis"
"15000","TOMMY"
"15001","Redondo"
"15002","The Jimmy Castor Bunch"
"15003","Corrosion Of Conformity"
"15004","Pedro Schin"
"15005","Flirta D"
"15006","Beave"
"15007","Tom Ferry"
"15008","Sylvie"
"15009","Eric K."
"15010","John Reyton"
"15011","Hamid Al Shaeri"
"15012","Nadia Gattas"
"15013","Googie Rene"
"15014","Blinkie"
"15015","Celina Sharma"
"15016","FooR"
"15017","Eddie Craig"
"15018","Diablo"
"15019","Ádila Mizrahy"
"15020","Torren Foot"
"15021","Glowie"
"15022","Shermanology"
"15023","Eli Brown"
"15024","Burak Cilt"
"15025","Tolga Mahmut"
"15026","Nevermore"
"15027","SJ Green"
"15028","Bissett"
"15029","Endor"
"15030","Butcher Babies"
"15031","MY M8 JAY"
"15032","Alexander Alar"
"15033","MIRAMAR"
"15034","HBSN"
"15035","Dante"
"15036","Sharapov"
"15037","Patrick Hofmann"
"15038","Dots Per Inch"
"15039","TS7"
"15040","Lushington"
"15041","Alexandrjfk"
"15042","Paulo Zuckini"
"15043","MsE"
"15044","Sean David"
"15045","Last Midnight Train"
"15046","My Darkest Days"
"15047","Soul Asylum"
"15048","Daughtry"
"15049","Stone Sour"
"15050","Theory of a Deadman"
"15051","Alien Ant Farm"
"15052","Page Hamilton"
"15053","Rakim"
"15054","Tonic"
"15055","Otherwise"
"15056","Matchbox Twenty"
"15057","Puddle Of Mudd"
"15058","Collective Soul"
"15059","Finger Eleven"
"15060","Trapt"
"15061","Aaron Lewis"
"15062","Red"
"15063","12 Stones"
"15064","Saving Abel"
"15065","Kyuss"
"15066","Cathedral Bells"
"15067","Filter"
"15068","Temple Of The Dog"
"15069","Chali 2na"
"15070","The Alchemist"
"15071","Crossfade"
"15072","Velvet Revolver"
"15073","Adelitas Way"
"15074","Days Of The New"
"15075","Butthole Surfers"
"15076","Our Lady Peace"
"15077","Aceyalone"
"15078","Chairman Hahn"
"15079","Jack Joseph Puig"
"15080","Stephen Richards"
"15081","julie"
"15082","Submersed"
"15083","Grey Daze"
"15084","Jet Black Stare"
"15085","Egypt Central"
"15086","Pop Evil"
"15087","Daron Malakian"
"15088","Gin Blossoms"
"15089","Badflower"
"15090","10 Years"
"15091","Zakk Wylde"
"15092","Lacey Sturm"
"15093","Chevelle"
"15094","Sixx:A.M."
"15095","Corey Taylor"
"15096","Joe Elliott"
"15097","Ivan Moody"
"15098","Slash"
"15099","AWOLNATION"
"15100","Tommy Vext"
"15101","Silverchair"
"15102","Mike Shinoda"
"15103","Jonathan Davis"
"15104","Candlebox"
"15105","TRUSTcompany"
"15106","Teenage Wrist"
"15107","Quicksand"
"15108","Scooter Ward"
"15109","Default"
"15110","Lukas Rossi"
"15111","Eve 6"
"15112","The Verve Pipe"
"15113","Toadies"
"15114","Shaman's Harvest"
"15115","Better Than Ezra"
"15116","Black Stone Cherry"
"15117","The Exies"
"15118","Planet Asia"
"15119","Rasco"
"15120","Phoenix Orion"
"15121","Blue October"
"15122","Violet Soda"
"15123","100 gecs"
"15124","Adema"
"15125","Balance And Composure"
"15126","Dx Aneurysm"
"15127","Marcy Playground"
"15128","Cold"
"15129","Local H"
"15130","32 Leaves"
"15131","Ashes Of Soma"
"15132","Caroline's Spine"
"15133","Buckcherry"
"15134","JAY-Z"
"15135","Superbloom"
"15136","GLUM"
"15137","Glare"
"15138","Downface"
"15139","Whirr"
"15140","Dishwalla"
"15141","Splender"
"15142","Mad Season"
"15143","L7"
"15144","The Nixons"
"15145","Taproot"
"15146","Seaweed"
"15147","Flickerstick"
"15148","Failure"
"15149","DJ Babu"
"15150","Evidence"
"15151","The Veer Union"
"15152","Connor Questa"
"15153","Dinosaur Jr."
"15154","Redlight King"
"15155","Screaming Trees"
"15156","Veruca Salt"
"15157","Mother Love Bone"
"15158","Ichika Nito"
"15159","Joe Satriani"
"15160","Steve Vai"
"15161","Antonio Garcia Isaac"
"15162","Roberto Aguilar"
"15163","Felipe Gutierrez"
"15164","Estas Tonne"
"15165","Carlos Di Fulvio"
"15166","Trio Ayacucho"
"15167","Los Tecolines"
"15168","Los Apus"
"15169","Los Tres Caballeros"
"15170","Yngwie Malmsteen"
"15171","Cuco Sánchez"
"15172","William Luna"
"15173","Ksenija Sidorova"
"15174","Studioorchester der Europäischen FilmPhilharmonie"
"15175","Christoph Israel"
"15176","Joaquín Rodrigo"
"15177","Mr. Chase"
"15178","Kuana Torres Kahele"
"15179","Napua Greig"
"15180","James Ford Murphy"
"15181","Josephine Forrester"
"15182","Marcel Depuis"
"15183","Las Perlas Negras"
"15184","Kiko Revatta"
"15185","Oscar Roland"
"15186","Claudio Estrada"
"15187","Jesse Cook"
"15188","Edwin Montoya"
"15189","Mikis Theodorakis"
"15190","Francesco Diaz"
"15191","Jesse Rice"
"15192","Dúo Hnos. Gaitán Castro"
"15193","Henrik Janson"
"15194","Pepe Jara"
"15195","Bill Frisell"
"15196","Baden Powell"
"15197","Kenny Burrell"
"15198","Maneli Jamal"
"15199","Daniel Kaede"
"15200","Los Amores Recientes"
"15201","Toledo Heights"
"15202","Dieter Huber"
"15203","Azur"
"15204","Kaspar Mann"
"15205","Ceriumidis"
"15206","John Scofield"
"15207","Dúo Ayacucho"
"15208","Los Indios Tacunau"
"15209","Hapa"
"15210","Wes Montgomery"
"15211","Dúo Romances"
"15212","Duo Retama"
"15213","Speedy West"
"15214","Jerry Byrd"
"15215","Julio Humala L"
"15216","Magaly Solier"
"15217","Antonio Bribiesca"
"15218","Dueto America"
"15219","Istvan Sky"
"15220","Pablo Arellano"
"15221","John A. Nilson"
"15222","Ivan Bielsa"
"15223","Peia"
"15224","Las Lagrimas"
"15225","Fathomsong"
"15226","Luis Salinas"
"15227","Juan Salinas"
"15228","Las Tres Cuerdas"
"15229","Brasil Guitar Duo"
"15230","Manuelcha Prado"
"15231","George Dalaras"
"15232","Eleni Vitali"
"15233","Eduardo Falú"
"15234","Leo Brouwer"
"15235","Zsófia Boros"
"15236","Donata Antoni"
"15237","Howard Roberts"
"15238","Thibaut García"
"15239","Ben Glassberg"
"15240","Orchestre National Du Capitole De Toulouse"
"15241","Keola Beamer"
"15242","Kapono Beamer"
"15243","Peter Sprague"
"15244","Chamin Madero"
"15245","Stavros Xarhakos"
"15246","Takis Binis"
"15247","Chico Getz"
"15248","George Winston"
"15249","Kurt Vile"
"15250","Mark Lanegan"
"15251","Earl Klugh"
"15252","Miguel Llobet Solés"
"15253","Suzannah Bee"
"15254","Alexia Mathieu"
"15255","Jonnie Snoilsky"
"15256","Kenichi Ebe"
"15257","Jaime Guardia"
"15258","Paco de Lucía"
"15259","The Brothers Cazimero"
"15260","Cucuza Castiello"
"15261","Fernando Zenaido Maldonado"
"15262","Marta Jobim"
"15263","Mae Ji-Yoon"
"15264","Las Almas Nuevas"
"15265","Anila Mirela"
"15266","Tobias Berntsson"
"15267","Luiz Bonfá"
"15268","Serena Mendes"
"15269","Paul Togioka"
"15270","Panagiotis Margaris"
"15271","Dúo Wayra"
"15272","Leonard Kwan"
"15273","Gilberto Gil"
"15274","Maunalua"
"15275","Jimmy Pratt"
"15276","John Keawe"
"15277","George Kahumoku, Jr."
"15278","Mariza Rizou"
"15279","John McLaughlin"
"15280","Zakir Hussain"
"15281","Anna Kitkowska"
"15282","Tommy Berre"
"15283","Denis Turbide"
"15284","August Flendahl"
"15285","Casper Esmann"
"15286","Annabelle Kralisch"
"15287","Noriyasu Takeuchi"
"15288","Randy Lorenzo"
"15289","AJ Ghent [ j-ent ]"
"15290","Pantelis Thalassinos"
"15291","Cuarteto La Púa"
"15292","Victoria Di Raimondo"
"15293","Mexican Music Factory"
"15294","Charles Michael Brotman"
"15295","Robi Kahakalau"
"15296","Steve Petrunak"
"15297","Pat Metheny"
"15298","Anna Maria Jopek"
"15299","Yiannis Kotsiras"
"15300","Sergio & Odair Assad"
"15301","Kurt Rosenwinkel"
"15302","Mats Bergström"
"15303","Gabriella Vargas Luna"
"15304","Vandenberg"
"15305","Lasse Ivonen"
"15306","Las Tres Abejas"
"15307","Robert Lowe"
"15308","Mattias Krantz"
"15309","Juan Falú"
"15310","Riber Oré"
"15311","Julian Lage"
"15312","Kostas Chatzis"
"15313","Jorge Cristian"
"15314","Giannis Nikolaou"
"15315","Cacho Tirao"
"15316","Babis Stokas"
"15317","Carlos Paredes"
"15318","Raúl García Zárate"
"15319","Emma Shapplin"
"15320","Helena Timmers"
"15321","Nik Davies"
"15322","Hitman Blues Band"
"15323","Moses Kahumoku"
"15324","Ramon Dona-Dio"
"15325","Sus Guitarras Mexicanas"
"15326","The Country Side Of Harmonica Sam"
"15327","John Pizzarelli"
"15328","From Somewhere Quiet"
"15329","Jessica Grange"
"15330","Fredrik Johansson"
"15331","Pat Martino"
"15332","Andreas Dalvik"
"15333","Michele Leao"
"15334","Brittni Paiva"
"15335","Liad Abraham"
"15336","Agustín Barrios Mangoré"
"15337","Juan Veronico"
"15338","Craig Ogden"
"15339","Sonny Lim"
"15340","Barney Isaacs"
"15341","George Kuo"
"15342","Django Reinhardt"
"15343","Quintette du Hot Club de France"
"15344","Chamin Correa"
"15345","Guitarras de Luna"
"15346","Tomas Hilber"
"15347","Emanuel Nord"
"15348","The Stolen Orchestra"
"15349","Mathew Joseph"
"15350","Lance Allen"
"15351","Manuel Silva"
"15352","Gerardo Paz"
"15353","Robbin Blanco"
"15354","Andri Hart"
"15355","Sotiria Leonardou"
"15356","龍藏Ryuzo"
"15357","Nelson Gomes"
"15358","R.B James"
"15359","Regina Costa"
"15360","Laurindo Almeida"
"15361","William Chapman Nyaho"
"15362","Miltos Pashalidis"
"15363","The Strings Of The Inkas"
"15364","Antonis Kalogiannis"
"15365","Nikos Dimitratos"
"15366","Allan Holdsworth"
"15367","Alan Pasqua"
"15368","Chad Wackerman"
"15369","Jimmy Haslip"
"15370","Midwife"
"15371","paniyolo"
"15372","Felix Trapp"
"15373","Yoshihiro Koseki"
"15374","Oliver Young"
"15375","Bombino"
"15376","Viktor Kvist"
"15377","Patrick Saussois"
"15378","Ninine Garcia and Friends"
"15379","Jeff Peterson"
"15380","Ozzie Kotani"
"15381","Petros Pandis"
"15382","Keola & Kapono Beamer"
"15383","Al Di Meola"
"15384","Danny Carvalho"
"15385","The Maile Serenaders"
"15386","Los Poetas De La Guitarra"
"15387","Lance Takamiya"
"15388","Pablo Briceño"
"15389","Allan Soderbergh"
"15390","Tyler Terrance"
"15391","Marc Holland"
"15392","Ahmoudou Madassane"
"15393","Refeeld"
"15394","August D. Valentine"
"15395","Babik Reinhardt"
"15396","Gilberto Puente"
"15397","Cindy Combs"
"15398","Jean Pierre Magnet"
"15399","Serenata De Los Andes"
"15400","Carlos Moscardini"
"15401","Paul Gilbert"
"15402","Charlie Byrd"
"15403","Stochelo Rosenberg"
"15404","Vicente Amigo"
"15405","Pepe De Pura"
"15406","Stan Getz"
"15407","Jose A. Jimenez"
"15408","Atta Isaacs"
"15409","Christos Mastoras"
"15410","Hanni Licht"
"15411","Emil Kjellbom"
"15412","Jabron"
"15413","Moon Guitar"
"15414","Joni Laakkonen"
"15415","Jimmy Ponder"
"15416","James ""Bla"" Pahinui"
"15417","Xuefei Yang"
"15418","Raiatea Helm"
"15419","Charlie Recaido"
"15420","Kevin Teves"
"15421","Kostas Makedonas"
"15422","Marc Ribot y Los Cubanos"
"15423","Eiro Nareth"
"15424","Andreas Borkental"
"15425","Julyan Brynn"
"15426","awakened souls"
"15427","Hirofumi Nakamura"
"15428","Riber Ore"
"15429","Duo: Ramos - Monterrubio"
"15430","Steelism"
"15431","Ruby Amanfu"
